recipe_id,review
155959,This is now my favorite marinate. My husband loved the London broil
155959,"Absolutely devine!! My father called me a few weeks ago and asked &quot;how the hell am I supposed to cook this british steak you brought me?&quot; I smiled, took a sip of my adult libations, and replied, &quot;should I cook you dinner tonight?&quot; I admittedly 'winged' the marinade, using a plethora of random condiments containing vinegar that i could find in the fridge. It was okay- it's steak! He suggested (in the flat-out dad type manner) that I cook it again for dinner. I figured his tastebuds, so damaged from 30+ years in a trona mine, wouldn't know the difference if I used an actual marinade recipe. fast-forward to dinner time. Margaritas, daquiris, and dinner on the deck. Glorious potatoes, gorgeous beef, and anxious old me- just certian he'll have some dad-like critique to feed me. &quot;This isn't the same as last time,&quot; he says, Pausing beefly to lick the leftovers from his moustache. &quot;No, it's not...&quot; before I could add that I'd tried something else, he smiles a wry little twisted grin, and says, &quot;this is even better. New favorite.&quot; Instantly inserted in the recipe book! (; thanks Kelly, from pops and I both!"
155959,"I agree with many cooks that you review the recipe the way the user posted it. If you have a different way, post your version under your own thread. I want to read reviews of the recipe as written..... that being my soapbox moment, ant's London broil is delish! I made the marinade as written.... I'm not a rosemary fan but this is great. I marinated overnight in zip lock bags..there were 2 steaks..... 5 mins a side.... I was worried the marinade might burn but there again... perfection.... you get this wonderful crust and if course the time depends on thickness of your steaks... I tend more towards rare and this was wonderful. The flavors are spot on. Cold leftovers made great steak sandwiches. Great recipe just the way it is!!!!!"
155959,Best London broil ever. So simple and delicious. I grow rosemary in my herb garden which really tastes so good fresh picked.
155959,"Finally found a recipe that made me like London Broil! After numerous prior attempts, resulting in tasteless tough meats this time we loved it. Was ready to never try again, till now. Marinated for 24 hrs and then reverse seared it on Primo ceramic grill. Will increase garlic next time, otherwise fantastic!"
155959,"I am being sarcastic here as I also believe if one changes a recipe they should refrain from rating the original recipie. My Sarcasm: Great recipe. I did make a few changes for the better! My entire family is VEGAN, so I substituted as follows: Eggplant for the meat. Malt vinegar for the balsamic. No fat organic sour cream for the olive oil. Habanero sauce for the worstershire. Nutmeg for rosemary. I cooked all in my pressure cooker for 30 minutes on high. We all loved it!! It's just that we thought it was kind of mushy, too spicy. None of my dogs would go near it?? THIS IS MY NEW GO TO MEAL! IF I ever make it again."
155959,Delicious! Would have given 5 stars but I think it should be marinated longer than the recipe suggests.
155959,Tried this recipe tonight and it turned out well. I normally cook chunks of meat in a crock pot until they fall apart but wanted to try a prepare more like a steak. I followed the recipe and it was very good. My adult son who does not like any steak like type of meat tried and he liked it also. I will use the recipe again but will try with Tamari sauce instead of soy since my sons GF cannot eat gluten. I cooked a bit to long for my desire temp but it was at 120 and a minute or so later it was at 145 so next time I will try to take off before this. We prefer rare. Thanks
155959,"Terrific marinade!!! I use it with my sous vide setup at 138F for about 8 hours, then sear each side for about a minute in a cast iron skillet. I do add some brown sugar to assist in forming a good crust, but otherwise this is perfect! And the sous vide makes it soooooo tender. This is my go-to Sunday dinner entree!"
155959,"I've made this several times, and it never disappoints! I've marinated as little as 2-3 hours and as much as 24, and it's delicious every time. My grill is broken, so I make it on a grill pan on the stove top, 6 min per side on medium-high. Thank you for this amazing marinade!!"
155959,My entire life I had refused to eat london broil due to it being a sub par cut of meat...that was until my wife tried this marinate. We have it bi weekly now. Thank you!!!
155959,"I had been missing the great London Broils I enjoyed at the home of my friends and neighbors the Picards in Mohegan Lake, NY before I moved to Maryland ten years ago. I finally decided to try it myself. This recioe is THE BOMB. Awesome! Easy to do and perfect results. I appreciate the tip on cooking time. Thank you so much."
155959,I tried this recipe as written last week and it was a HIT. My family loves it. The only change was I placed the roast on my George Forman Grill for about 8 minutes. Let it rest for 10 minutes and it was perfect. This recipe is a keeper!
155959,This looks awesome! Just put the London broil in the marinade. Looking forward to eating it tonight!
155959,I followed the directions step by step and it turned out perfect.
22123,"Well, I certainly DID feel like cooking last night, and this recipe was just what I was looking for!  I made my own mushroom sauce since I didn't want to add any dairy to the meal.  I also made up a cornbread mix because that stuff isn't available in my corner of the world.  I was totally stressed out yesterday, need to do some cooking, and also needed some kind of comfort food for the family.  Even my picky eaters had a helping!  I upped the quantities to feed 6, and my only complaint is that there wasn't enough left over to bring in for lunch today.  Diamonds4heather, this really fit the bill, thanks so much for posting this recipe!"
22123,"Another success story.  This is fabulous recipe that is fast and delicious.  The husband and kids loved this one too!  The cornbread is a big hit with the kids, it's crunchy and kinda of sweet, a perfect combination.  Thank you diamonds4heather for another wonderful receipe."
22123,"Mercy, what a top notch mixture of tastes and textures.  I found this very filling and not too much work.  I came home last night dead on my feet but that doesn't stop the little monsters from screaming for dinner.  This slipped into the oven rapidly and everyone was pleased.  I think I will make this for the ladies bridge group meeting at my house next month.  Thanks for posting this winner!"
22123,"This was great!!  I put it all together when I got home from work in no time.  There were no leftovers to have today.  I used peas when I made this, next time I'll try broccoli.  This really reminded me of a potpie.  So simple to make and quick."
22123,"This is just so quick and easy to make! It's a great mixture of flavors. My husband declared ""we'll make this one a regular""! I used ground turkey and frozen mixed vegetables. Added a spinach salad and dinner was done! Thanks, Heather, this is one that will get a lot of use!!"
22123,I don't know how I felt about this casserole.  We ended up throwing a lot of it out.  I made my own cornbread and used a different cream soup because nobody in my house likes mushrooms . . . I don't know there was something off about the taste for us but to each their own.  Sorry.
44895,"Truly delicious!  It is surprising that you can get such a wonderful brownie by doctoring a brownie mix.  I substituted 1/3 c buttermilk for the water and 1/2 cup melted butter for the oil.  I also added 1 t. of vanilla and used a Pillsbury fudge brownie mix instead of Betty Crocker. My brownies were done after cooking for 35 minutes.  I do not really like brownies that much...just made these for a book club meeting, but these are outstanding!"
44895,"Wow.  These brownies were absolutely delicious.  I used the Symphony Bar with toffee chips and almonds which added great flavor.  This recipe is on the ""must make again"" list.  Thanks."
44895,OMG!  I love you!  They were fantastic.  I'll definitely be making these again...soon!  Thanks for sharing. :o)
44895,I'm so glad you posted this recipe...I have been making these whenever I need to bring something to a party. I use the Symphony bar with almonds and toffee. (I just warn the peanut allergy guests) Everybody thinks this I made them from scratch. They are SO Good!
44895,"The first time I tasted these I thought that they were from scratch.  You can use any brownie mix because the symphony bars are what do the trick.  I have a homemade brownie we like, but these are so quick and soooo good!  Thanks for posting."
44895,"Yum, yum, yum! This was the star of our Super Bowl menu! So easy and so delicious. I also used the Symphony with the toffee and almond bits, and it's wonderful served warm. Thanks!"
44895,"My BF said that these were the best brownies he had ever tasted!  I used a 5 ounce Symphony bar I got on sale for .33 and some  minature Heath bars.  Also, I topped off with 1/4 of a can of left over frosting chocolate frosting.  I got my Betty Crocker mix on sale for .88.  This was simple to make and decadent tasting.  Also, these brownies only cost me around $2-3 to make!!  I will definitely be making these again."
44895,"I had to make a dessert to bring to our annual company picnic.  This recipe looked easy and fast, and based on the reviews, sounded delicious.  It was all that, and more!  I used a box of Pillsbury (family size 13 x 9) brownie mix since I wanted to get as many brownies as I possibly could.  I used about 2 1/2 5 ounce Symphony Bars since I couldn't find the 7 ounce ones.  Mine also had the toffee chips as well. I baked for about 30 minutes, but I actually should have taken them out around 25-27.  Topped them with a can of whipped chocolate milk frosting and they were gone before you knew it!  Thanks Judikins for an easy, delicious, and time saving recipe I will make again!"
44895,"I just made these earlier this evening.  I used duncan hines chewy brownie mix and 3 symphony bars.  Also, I used a 13x9 inch pan  and baked for 30 minutes.  I put foil in the bottom of the pan and lightly greased.  Omg!  these are so delicious.  I saw Paula Deen make these and had to try them.  This is definitely a keeper!  To my suprise my DH really liked these too.  I will be making these again."
44895,A friend made these for our monthly quilt meeting.  These are the best!  I can't wait to make them myself.  fitquilter
44895,I made these in mini muffin tins and cut the time to about 20 min. using one square of candy 'muffin'. Delicious! Gotta love Paula Deen. I'll make these over and over!
44895,After a friend gave me this recipe I had to check and be sure that it was posted some where as it was so good! The only changes to the recipe that I made were I used 3 of the seven oz bars and I used a ghirardelli brownie mix with walnuts in an 11x13 pan.  It doesn't look like enough batter but it bake up perfectly!  They were the first dish gone at this yr's Holiday gathering!
44895,"A friend of mine first introduced me to these, they are heavenly!"
44895,"Can't say enough superlatives for this recipe.  I've probably overlooked this suggestion, but if not -- Symphony Toffee and Almond bars make a ""hard to believe"" grand slam in the bottom of the 9th impact on this simple recipe.  One suggestion -- they are so rich than be cut in half the normal size of brownies and still be dazzling."
44895,Family member brought these to me today...OMG! I am pregnant and tore them up. SO moist and delicious!!
44895,I made this recipe using a dark chocolate brownie mix and also added in one can of cherry pie filling on topy of the candy bars before adding the final brownie layer. Dark chocolate brownies with milk chocolate and cherry filling. Yum! Thanks for posting!
44895,This is hands down my husbands favorite brownies in the whole world. It's so crazy rich that only a tiny bite is all you need to be satisfied!
44895,These should be illegal they are so good!!  I used 2 1/2 symphony bars with toffee and almond pieces and used a Betty Crocker supreme brownie mix with hershey's syrup.  Crazy delicious!!!
44895,"This brownie is always a big hit and is easy to make.  I use two Duncan Hines Turtle Brownie mixes with the caramel packet.  I mix the first batch (according to the fudgy brownie option), put it in the pan, then place 4 ""license-plate"" (the largest available) size Symphony bars with toffee and almonds side to side across the 9 x 13"" pan, filling in any cracks.  Then, cover with the second brownie mix, squiggle the caramel over the top and pull a serated knife down lengthwise to make a fun pattern.  Be careful not to overbake. Will need to cool completely before cutting into small squares with sharp knife. Enjoy!"
44895,"I love these brownies as well, but the last two times i have made them my candy bars are not even melting, Please advise."
107229,"These were great!!!! I made this recipe for PAC spring 2007. I brought some to work, I told my mom to come by and pick some up for dinner, she did and her company loved them. I didn't have cilantro at the time but I really like it and will make sure to use it nex time, This dish is great Hot or Cold. Thanks Reed!!!  Barbara"
39947,These are really good and look awesome on the table! Great Recipe! I used three different color grapes and all three shades were beautiful with the sugar glaze! I also sugared a bunch and attatched it to a candle stick holder and tied a ribbon around it... it looked great as a center piece!
39947,Made these gorgeous grapes to place next to Mizz Nezz's Very Chocolate Cheesecake. They made for a beautiful presentation and tasted wonderful! My sister couldn't stop eating them and neither could I. Thanks for posting... these will be adorning many of my desserts in the future.
39947,An interesting concept enjoyed by our guest. A whole bunch disapeared somewhat rapidly. I will also try alternative coatings such as sour cream as well as different sugars. 
453467,"Originally I was gonna cut the recipe in half (just the 2 of us here), but then we had a park-wide yard sale, & I made the whole batch & used them as enticements for potential buyers ~ what the hey, a free cookie as delicious as these are, definitely works its magic! Will be making these again, for sure! Thanks for posting the recipe!"
149593,"This is one of the most creative canvass board recipes I've used.  The first time I made this I used sweetened coconut and 1/3 cup dried cranberies, as well as more coconut as a topping, plus applesauce to make it more sweet.  The second time I kept the applesauce and the cocunut, but added cinnamon, a pinch of nutmeg and chopped apples (granny smith).  Both worked beautifully, and I will definetely use this recipe again and again."
149593,"These are wonderful moist muffins and would be good with about anything added to them!!!  I decided to add some mini chocolate chips and some almond extract and they were sooooo good!!  Thanks Kit!!  Can't wait to bake them again with cranberries or coconut or blueberries, etc., etc.!!!"
149593,"A very handy muffin recipe to have!  I ran out of sour cream and topped off the cup with buttermilk, which worked just fine.  I added chocolate chips and topped with some sugar.  Very moist and tasty.  Thanks for posting!"
149593,"As always, your recipes never fail!  It's like when I see a recipe tagged with your name I know I can't go wrong!  Guys, these muffins are fabulous!  Moist and fluffy!  I used almond extract and mini chocolate chips like Redsie did, and they came out awesome!  I thought I'd try putting in orange zest next time with the same combo, but the add ins could be just anything your heart desires! Thanks Kitten for yet another winner!"
149593,"I wanted to try these because they are almost identical to another Zaar recipe that I use all the time, except these have more sugar. I wanted to see if the additional sugar made a lot of difference. I was surprised that it did. The tops of these muffins were crisper and the muffins were chewier and not as tender. They were good muffins but I do prefer the less sugar version. I used almond extract and added in 1 cup of dried cherries and 1/2 cup of white chocolate chips. An excellent and tasty combination! Another good combo is chocolate chips, dried cranberries and some orange zest. The possibilities are indeed endless. :) Thanks Kitten!"
149593,I made these this week and they were soo good! I added pecans on mine.
149593,"MMM....Yummy muffins....I had put in some nutmeg and about 1 1/2 cups of blueberry infused Craisins. This recipe is fantastic Kitten as is all your other recipes. They are very tasty with my morning tea. Always love your recipes Kitten, thanks for sharing."
70971,This pie was fantastic!!  Tasted just like a banana split!  YUMMMMMMM!!  I will be making this quite often especially in the summer.  Thank you Julia06 ; )
70971,Big hit with the family! I crushed the oreo cookies and mixed in a little melted butter to hold it together. I also added chopped walnuts on top! It was great!
24701,I don't think there was enough flavor in this soup. I sprinkled it with soy parmesan cheese and that really helped. I will try it again with a stronger vegetarian broth and maybe would not blend it next time because it is not appealling looking when it is blended.
24701,This is an easy & healthy recipe but doesn't really have a lot of flavor.  I might try it again but would have to add a few additions to perk it up.  I've had similar style soups that I loved so I'm a bit disappointed with the way this turned out.
63986,I made this for dinner tonight and the chops were tasty and fork tender! If you are salt sensitive (I am not) I would cut back on the salt and look for low sodium soup. I couldn't resist adding a half cup of white wine and thicken the juices. This was excellent served with rice and chive buttered fresh carrots. For a simple meal that is hardy this is just the ticket!
63986,"A big hit with the meat-and-potatoes guy in the house.  Served the chops with mashed potatoes.  Be sure you don't overcook the chops if yours aren't 1"" thick.  Thanks, Chuck."
63986,Wow....great crockpot recipe!!  The chops were very tasty and so tender!  Many thanks!
63986,"This was excellent. I bought chops that were just over an inch thick and let them cook for a solid 8 hours. The sauce made from the meat and soup was delicious served over couscous. I served this with Roosie's Zucotte (#96811) and we had a great meal.  The meat fell right off the bones, it was so tender and juicy. Everyone here enjoyed this dish very much - thank you for sharing!"
63986,"I didn't realize that this was a crock pot recipe until I was getting started on planning dinner only a couple of hours to go so I made it in a fry pan- reduced the recipe to 1 chop, used the whole tin of soup, 1 1/2 tsp mustard and the full garlic. Browned the chop, poured in the soup mixture and cooked it at 2 element level for the full 2 hours. Perfect and the aroma in the house was wonderfull. I added some broccoli & peppers last 10 minutes, served with steamed carrots Wonderful dinner thanks Chuck"
63986,The pork chops were very tender and tasty.  I was very impressed at how good they tasted.  I will be making these again.  Thanks Chuck.
63986,"A new family favorite - thanks - this is soooo easy.  I also missed that it was crockpot, but with the advance browning, had enough time to cook on high for 3 hours- turned out great!"
63986,"This was really good.  I used 3 boneless porkchops and cooked the whole thing in a covered electric skillet for 1 hour, and the meat was tender.  Served it with brown rice, and the gravy over the rice was just like what my grandmother cooked! Yumm!"
63986,"Yummy pork chops.  Even the fussy husband enjoyed them.  I used reduced salt soup and served it over rice.  Easy, quick and tasty....how can you go wrong. "
63986,I have made this recipe for many years. My family loves it.
63986,"I used 4 boneless chops and the full measure of soup and seasonings. I stirred in a package of Express Rice (the kind that microwaves in 90 seconds) for the last 30 minutes of cooking. Delicious, and the leftovers were even better! Made for Alphabet Soup Game."
63986,"Very good!  This is so similar to one of my favorite chicken recipes (Recipe #204668) that I can't believe I didnt' think to try it with pork chops myself.  I served this with wild rice and steamed veggies.  I just eyeballed the seasoning amounts, so I'm sure I used more than called for on some.  Thank you for posting... it was delicious!"
63986,Excellent! A friend gave me this recipe years ago.  One of my favorites.
63986,"We just ate these for dinner this evening,with spicy roasted green beans and cheesy corn muffins..I made 4 chops otherwise followed the recipe...When the chops were fork tender, I added 1/3 cup chicken broth and 1/3 cup long grain raw rice.And fresh ground black pepper over the chops...The flavor was wonderful and the chops were so tender..My DH said to make more rice next time so I will use 1 cup of broth and rice next time..I will be making this often.Thank U for this great recipe.."
63986,"I used 6 boneless chops on the high setting for 3.5 hours.  The family loved it.  Truly an easy, tasty, ""set-it-and-forget-it"" recipe.  Thanks, Chuck!"
63986,"as a young married woman i made back in 1970, i made this recipe for the two of us..now we are empty nesters, still working lotsa hours and it is STILL great!!!"
63986,Love this recipe... easy and the pork chops fall apart!! Added sliced carrots to the bottom of the crock pot and served over mashed potatoes.  I  also added more dry mustard and ground pepper to the flour mixture.
63986,"THANK YOU!! This recipe is to die for! MANY years ago I came across this recipe (for my crockpot) and prepared it frequently as it was such a hit. A thousand moves later & with recipes lost, I've been searching for this exact recipe!! It's on the menu tonight & I can hardly wait!!"
63986,"One of the best old crockpot recipes! I always layer the browned/floured and seasoned chops with thinly sliced potatoes and onions. Also, you can substitute the soup with any kind of chicken broth and a little leftover cooked rice can be thrown in if you have it. This is delicious on a cold wintry day."
67888,"Ribs are a favorite of mine and this looked so good with the two sauces.  This is an excellent rib recipe and the sauces are awesome!  It does take awhile to make the sauces and measure everything out, but the end result is so worth it!  If you like ribs and want something different to make try these!  They are sure to please your taste buds!"
25775,"The recipe was good but too salty.  I agree with Gretchen, either cut it in half or omit all together."
25775,"It was alright, but won't be rushing out to make it again, family didn't like the texture. Maybe if I tinker with it a bit."
25775,"I dont know Sueies familys problem but mine all have loved it  for years!!! Even got my inlaws and friends making it for their get togethers , often served,  Bonnie"
25775,"Great way to make spinach that doesn't taste too much like spinach.  I needed to make it non dairy, so I had to use ""cream"" of mushroom soup and skip the cheese, so it was not as creamy as it should have been.  However, the non-spinach fans ate it and the spinach fans thought it was great. "
25775,"I made it for guests.  They raved about it.  I used fresh spinach from my garden, half fat mushroom soup and low fat mozzarella cheese and it turned out very good.  Added a bit more spices for a zestier version.  A great way to have spinach!"
25775,"I had to come up with something FAST for a potluck.  This was great! Everyone loved it and polished off a double batch.  A touch too salty, between the salt, cheese and canned soup.  I would cut the salt at least in half, or omit it altogether.  Quick, easy and nutritious!"
25775,"Take it from the other reviewers, omit the salt altogether because it is way too salty with it.  I also added some chopped mushrooms from a can and it was a hit!"
25775,"It thrilled me to see this recipe on your site. I used it 25 yrs. ago and lost it during my move. This is a delicious recipe! It was ironic, I took this to a festive gathering when I was in cosmetology school and recently I run into one of the classmates at a business, and he remembered me for this Spinach recipe, after 25 yrs! He said he NEVER eat spinach till he ate this. Thank you for renewing my memory on the GRAND SPINACH CASSEROLE!"
25775,"My family doesn't like spinach, but this was gone in a day.  I used a stronger cheese and it worked great."
25775,"Okay.... maybe I made this wrong, but I ended up with mushy spinach with hard crusty crouton on top. The texture left lots to be desired and the taste was mediocre.  Were the croutons supposed to absorb some of the juices?  I will not be trying this one again... and I normally love spinach."
25775,"I tried this out because I had a couple of cans of spinach in the cabinet. I squeezed them out REAL well. I had a ""ball o'spinach"" after I squeezed all the liquid out. I didn't have croutons so I crushed up about half a package of Ritz crackers, added 2 Tbsp of melted butter, tossed, and topped the casserole with this.WOW was this good! It even reheated well. I did use more spinach than called for (at 14 ounces per can instead of 10 ounces for frozen) and it was a bit ""spinachy"", so might add more cheese and maybe some cooked ground turkey or sausage next time. But both the DH and I loved it and we normally don't eat cooked spinach - THANK YOU!!!!"
25775,This was the best my husband and I ate it up in 12 hrs.  Thanks for a GREAT recipe.
25775,It was pretty good.  I used Durkee Onions on top instead of croutons and they made it ready yummy.  I will make it again.
25775,What a hit last night!!! Everyone  raved about the flavor and asked for seconds. I did however use cream of celery soup because I'm not a mushroom fan. Thank-you for a delicious recipe.
25775,OK. This worked. Great pasta that my children enjoyed.  Any healthy recipe I can get them to eat deserves 5 solid stars!
25775,Very good.  Be sure to squeeze the juice out of the frozen spinach so the casserole isn't runny.
25775,Very cheesy.  I love spinach so I'm willing to try almost anything with it in it.   
25775,"Karen this is the way I will fix my spinach from now on. Loved it!! I like spinach anyway, but is the BEST! I had to make a couple of substitutions: 1. I was out of cream of mushroom so used cream of celery and 2. out of croutons and used Frenches cheddar french fried onions in the can. I like it fixed this way so well, thats the way I'll keep on fixing it. This is definately a keeper. Oh, and the sharp cheddar is great, I would definately not use a mild cheese in this dish. Very easy to prepare also. Thanks for posting this recipe."
25775,"awesome recipe, i have always liked spinach, but could never get my family to eat it. They gobbled this up, but i would have liked to have eaten this all by myself, like what usually happens with spinach. It was so easy to make and i had everything on hand. I also added some chopped mushrooms. Fantastic recipe, i would give it 10 stars.."
25775,"My whole family loved this casserole. I had to make a few changes. I did not have cream of mushroom soup so I used cream of chicken. I also did not have any croutons so I followed the advice from another reveiw and used half a pack of ritz and 2 tbls. of melted butter. I was planning on using sharp cheddar cheese but at the last min had to use monterey jack. Even with the changes we loved this recipe, next time I make it I think I will try it out as the recipe is written and see which we like best. Thanks so much."
25775,Sorry.  My family didn't care for this at all.
25775,"We really enjoyed this recipe.  I was craving spinach, but getting so bored with the usual ways we cook it. I used some Colby/Jack cheese, doubled the recipe.  I didn't have any croutons or crackers, so I just topped off with bread crumbs mixed with a little Parmesan.  Next time though, I will cut down on the onion just a bit."
25775,"This casserole turned out awesome! I used french fried onions instead of croutons, next time I might eliminate the salt though. Thanks for this recipe!"
25775,Good but I don't think I made it right.  I have to tweak it.
25775,Very good!
25775,We thought this was just ok.  Thanks for posting.
25775,"We are already spinach lovers so this was exceptionally good to us. I used buttered breadcrumbs and cream of celery soup. Reheats up pretty well, too."
25775,It was a great recipe.  I needed a fast side dish to go with beer can chicken and roasted potatoes and I had all the ingredients on hand.
25775,Made a great side-dish for some pork spare ribs. I used cream of chicken soup and ommitted the salt.
25775,this food is heaven.  i loved it.
25775,"I used cream of chicken soup, ommited salt and used french dried onion last five minutes only because I was out of crutons.The  next night I used it as a dip with triscuts for a late night snack. Yummy!!"
25775,"Excellent spinach recipe; however, too much salt for us. Next time, I will not add the salt.  Otherwise, it was very good and we will indeed repeat this recipe."
25775,Delicious but I will cut out the salt next time.
25775,"Fantastic!! I followed the recipe exactly EXCEPT I added 1/2 a cup of brown rice and 1 cup of water to the final mix and put it in the oven....delicious, it was a bit like a spinach risotto! I didn't use the croutons due to a wheat intolerance. This dish was delicious, thank you!"
25775,"Very good! Used NO salt and topped with a 2.8 oz can of french fried onions instead of croutons and a packet of Lipton onion soup mix , instead of the chopped onion, still was a little salty, will use reduced salt soup next time, but still a very, very good recipe.Don't forget to drain the water out of the spinach or it will be soupy."
25775,"Delicious! I'm trying to find new ways to incorporate spinach into my diet, and this did the trick! However, as others have said, I would also omit the salt next time, as it was very salty!"
25775,"This recipe was good. I teach a cooking class at a nutrition program in Harlem and we used ingredients that we had on hand so we changed the recipe slightly. We used 98% fat free cream of mushroom soup and instead of croutons we used crumbled low sodium saltine crackers with some added salt and pepper and dried parsley. We also left out the salt from the recipe. When I make this again I would saute the onions first, the onion flavor was a little too strong for me. Thanks for a quick healthy recipe!"
25775,Our company and ourselves really liked this recipe it was a good way to make spinach. I used 2% sharp cheddar to make it less fattening and I didn't have any croutons so I used Italian style bread crumbs.
25775,"I made this using 1 x bunch of fresh spinach and 1 x box of frozen spinach; also used condensed cream of chicken soup.   It was absolutely delicious, with the whole family declaring it a hit.    I didn't cook it quite long enough and it was lukewarm in the middle, but still lovely.   I would reduce the salt next time to a pinch as the soup is fairly salty in itselfA definate keeper and thanks for sharing such a quick and easy recipe"
25775,"I followed this recipe rather loosely in the sense that I didn't measure anything. I used colby-jack cheese, and I didn't have any croutons, so I sprinkled with breadcrumbs instead. It turned out really wonderful. I was surprised since I don't LOVE spinach. WHen I make this again I will probably brown the onions in a skillet before I put them into the casserole, just so they are softer. I didn't mind that the onions were crunchy, but my daughter was a little sickened by the crunchiness of the onions."
25775,This was yummy! I just sprinkled a little salt in after reading the other reviews. I also went light on the onion because I'm not a huge fan (nor do I enjoy chopping it!). I think next time I make it I will try Ritz crackers instead of croutons.
25775,Delicious!
25775,"Wonderful!  I love spinach any way it's made but this dish is really tasty.  It is very easy to prepare with ingredients I always have on hand.  I did two things different I added a few red pepper flakes for a little extra zip and omited the croutons and after taking it from the oven just topped it with a little more shredded cheese. i served with crockpot pot roast, mashed potatoes with gravy. Thanks so much for sharing your delicious recipe!"
25775,"This was excellent spinach!  I omitted the croutons as well because I don't like them. Didn't miss it.  Also, make sure you chop the onion very super fine or it will be crunchy.  I think next time I might saute the onion in some butter before I add in because my onion didn't soften enough for me!  This is a great side dish!  I also use a recipe roughly like this for broccoli too and that comes out awesome too!  Thanks Karen for sharing!"
25775,very good
25775,This was great!  Next time I'll try it with broccoli.
25775,"Skipped the onion, salt, and croutons. Topped with a little bit of the cheese instead. Squeezed out the spinach VERY well. Very easy to throw together. The texture was good, but I am sorry to say that this was a flop. I thought it was edible (only edible) and my DH absolutely hated it.  I won't give a star rating because of the ingredients I skipped, but I also won't make this again."
25775,I really enjoyed this easy to put together side dish. I eliminated the salt as other reviewers had suggested and used reduced sodium cream of mushroom soup. I used one cup of croutons. Will make again.
25775,"I great, quick-to-make spinach recipe.  It was a bit too salty for me, but otherwise it tasted quite good.  I used saltines instead of croutons and it worked well for me.  Thanks for sharing."
25775,"It was fair. We ate it the first night and it was good, not as good as the main dish we had prepared (portobello mushroom sandwiches) but definitely edible. However, the leftovers went uneaten, just didn't ever appeal to me to heat them back up) Definitely not a BAD dish, but i doubt I'll make it again in the near future. Still, if I went to someone else's house and they had made it, I'd eat some!"
25775,The whole family...myself...DH and my 22 year old step son LOVED this recipe! That says ALOT since neither of 'the boys' like spinach too much!
25775,"I wasn't expecting this to be so good. Both my boys ate what was on their plates. I was told ""Mom, this is a make again"".  Thank you so much for posting this recipe."
25775,"This was really good...even to me who doesn't like spinach!  I used fresh baby spinach.  I was afraid it would be a little too dry, but it tasted great.  Try it....you'll like it!"
25775,"This was delicious. I used one small bag of fresh spinach. I did not cook the spinach first, just added it with the other ingredients. It cooked just fine in the casserole. I think the next time I make this though, I will use two bags of spinach as it was very ""saucey"". I also did not have sharp cheddar cheese so I substituted a cheddar/jack combo, which was fine."
25775,"Very yummy!  I used fresh spinach but only had 13 ounces instead of 20.  If you are short of spinach, like I was, I would omit the salt and everything else should be fine.  Thank you!"
25775,"WOW!! What a fabulous recipe. I didnt have cheddar cheese so I used monteray jack and colby cheese. I also precooked the onions,used 98% fatfree soup,garlic and cheese croutons.  DH loved it! requested artichoke  hearts next time. What a great recipe,cant wait to make again.  What a clever way to fix spinach!  Thanks Karen!! This is a keeper in my house."
25775,"Very good! I sauteed my onions, garlic, and baby portabella mushrooms in a little olive oil and white wine. I chopped up a can of artichoke hearts and used the reduced sodium condensed soup. I didn't have croutons but bread crumbs worked just fine! I also used half cheddar half pepper jack..wonderful! I will definitely be making again."
25775,"First let me say that I'm not a big fan of cooked spinach (love it raw). That being said, this was delicious, and I even had seconds. Whole family ate it up. Made as written, except I used bread crumbs on top instead of croutons because that's all I had. I think the croutons would be better, more crunch. Definitely a keeper."
25775,Really nice.  I used fresh silverbeet but it still came out well.
25775,"I thought the salt was way too much in this recipe, I would cut it down to at least 1/2 tsp. maybe even only 1/4 tsp. I think this casserole actually would make a great spinach dip with tortilla chips! That's how we ended up eating it!"
25775,Fantastic!  Very tasty.  For a twist on the second time making this recipe I crumbled bacon across the top before baking.  It gave it a bit of a crunch.  Thanks :)
25775,Had a good flavor just not enough sauce or cheese.
25775,"Absolutley delicious! When I was a kid growing up my Mom used to make Brocoli casserole, and she coined the recipe as the way she got her kids to eat brocoli. This recipe, as noted, can be made with either spinach or brocoli- and both ways are equally good. When making the spinach casserole, I added about half a block of cream cheese, and followed the rest as is. As for the brocoli casserole, you do as shown, but my Mom taught me to make the topping with 1 c. bisquick and .5 stick softened butter rather then crutons/bread crumbs. Both casseroles are a great way to eat your veggies!"
25775,"I only gave this recipe 4 stars because my husband was not a big fan. He thought it would be better served as a side dish. I thought it was pretty good, but I don't think I will be making it again."
25775,"Fast, easy and absolutely delicious. I file this under what I call ""Pantry Perfect REcipes"" as its a tasty dish made from all readily available ingredients that are almost always on hand."
25775,"God bless you and your recipe - you got my very picky toddler to eat a whole plate of spinach, and I even hid some chicken in it. THANK YOU! Couple changes - I omitted the egg and the salt. Instead of the onion, I used three small shallots that I sauteed in a little butter before adding to the mixture. Very good mild flavor. Also, I used herb-seasoned stuffing instead of the croutons but had to cover the dish with foil half-way through cooking so that the stuffing wouldn't burn. I will make this recipe many more times!!!"
25775,"I thought that this was good ,but not great. I felt that it was missing something, like sour cream maybe. Also I personally didn't care for the croutons in it."
25775,This was delicious! next time i will try it with the awesome homemade french fried onions i found on recipezaar! #44115  they are yummy! thanks for making spinach good! LOL my DH loves it and i USED to hate it!!
